portal_id	gwas_source_category	legacy_trait_group	trait_group	phenotype	phenotype_name	description	trait_type	is_dichotomous	is_complex	mapping_count	target_id	target_label	target_ontology	mapping_predicate	confidence	mapping_justification	source
PORTAL:0003800	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_epilepsy	epilepsy		phenotype			6	DOID:1826		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0000474
PORTAL:0003800	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_epilepsy	epilepsy		phenotype			6	MONDO:0005027		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0000474
PORTAL:0003800	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_epilepsy	epilepsy		phenotype			6	ICD10CM:G40	Epilepsy and recurrent seizures	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0005027
PORTAL:0003801	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_essential_tremor	essential tremor		phenotype			9	MESH:D020329		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003801	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_essential_tremor	essential tremor		phenotype			9	EFO:0003108	essential tremor	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
PORTAL:0003801	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_essential_tremor	essential tremor		phenotype			9	DOID:4990		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:0003108
PORTAL:0003801	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_essential_tremor	essential tremor		phenotype			9	MONDO:0003233		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0003108
PORTAL:0003801	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_essential_tremor	essential tremor		phenotype			9	OMIM:190300		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0003108
PORTAL:0003801	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_essential_tremor	essential tremor		phenotype			9	OMIM:614782		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0003108
PORTAL:0003801	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_essential_tremor	essential tremor		phenotype			9	OMIM:616736		OMIM	skos:exactMatch	0.8	cross_reference	xref via EFO:0003108
PORTAL:0003801	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_essential_tremor	essential tremor		phenotype			9	ORPHANET:862		ORPHANET	skos:exactMatch	0.8	cross_reference	xref via EFO:0003108
PORTAL:0003801	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_essential_tremor	essential tremor		phenotype			9	ICD10CM:G25.0	Essential tremor	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0003233
PORTAL:0003802	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_family_history_of_Alzheimers_disease	family history of Alzheimer’s disease		disease			2	MESH:D000544		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003802	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_family_history_of_Alzheimers_disease	family history of Alzheimer’s disease		disease			2	EFO:0009268		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003803	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_fourth_ventricle_volume_measurement	fourth ventricle volume measurement		measurement			1	EFO:0010303		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003804	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_frontal_pole_volume_measurement	frontal pole volume measurement		measurement			1	EFO:0010304		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003805	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_frontotemporal_dementia	frontotemporal dementia		phenotype			6	MESH:D057180		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003805	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_frontotemporal_dementia	frontotemporal dementia		phenotype			6	MONDO:0017276	frontotemporal dementia	MONDO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
PORTAL:0003805	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_frontotemporal_dementia	frontotemporal dementia		phenotype			6	DOID:9255		DOID	skos:exactMatch	0.8	cross_reference	xref via MONDO:0017276
PORTAL:0003805	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_frontotemporal_dementia	frontotemporal dementia		phenotype			6	ORPHANET:282	Frontotemporal dementia	ORPHANET	skos:exactMatch	0.8	cross_reference	xref via MONDO:0017276
PORTAL:0003805	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_frontotemporal_dementia	frontotemporal dementia		phenotype			6	EFO:0003929	neurological measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003805	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_frontotemporal_dementia	frontotemporal dementia		phenotype			6	ICD10CM:G31.0	Frontotemporal dementia	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0017276
PORTAL:0003806	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_functional_brain_measurement	functional brain measurement		measurement			1	EFO:0007849		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003807	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_gdnf_family_receptor_alpha1_measurement	gdnf family receptor alpha-1 measurement		measurement			1	EFO:0020400		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003808	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_gdnf_family_receptor_alpha3_measurement	gdnf family receptor alpha-3 measurement		measurement			1	EFO:0020401		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003809	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_generalised_epilepsy	generalised epilepsy		phenotype			2	MESH:D004829		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003809	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_generalised_epilepsy	generalised epilepsy		phenotype			2	EFO:0005917	generalised epilepsy	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003810	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_glial_cell_linederived_neurotrophic_factor_measurement	glial cell line-derived neurotrophic factor measurement		measurement			1	EFO:0021887		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003811	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_glial_fibrillary_acidic_protein_measurement	glial fibrillary acidic protein measurement		measurement			1	EFO:0020404		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003812	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_grey_matter_volume_measurement	grey matter volume measurement		measurement			1	EFO:0005420		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003813	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_CA1_volume	hippocampal CA1 volume		measurement			2	MESH:D009461		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003813	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_CA1_volume	hippocampal CA1 volume		measurement			2	EFO:0009394		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003814	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_CA3_volume	hippocampal CA3 volume		measurement			2	MESH:D009461		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003814	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_CA3_volume	hippocampal CA3 volume		measurement			2	EFO:0009395		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003815	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_CA4_volume	hippocampal CA4 volume		measurement			2	MESH:D009461		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003815	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_CA4_volume	hippocampal CA4 volume		measurement			2	EFO:0009396		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003816	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_atrophy	hippocampal atrophy		phenotype			3	MESH:D019636		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003816	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_atrophy	hippocampal atrophy		phenotype			3	MESH:D001284		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003816	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_atrophy	hippocampal atrophy		phenotype			3	EFO:0005039	hippocampal atrophy	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
PORTAL:0003817	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_sclerosis_of_aging	hippocampal sclerosis of aging		phenotype			3	MESH:D004827		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003817	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_sclerosis_of_aging	hippocampal sclerosis of aging		phenotype			3	EFO:0005678	hippocampal sclerosis of aging	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
PORTAL:0003817	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_sclerosis_of_aging	hippocampal sclerosis of aging		phenotype			3	MONDO:0005544		MONDO	skos:exactMatch	0.8	cross_reference	xref via EFO:0005678
PORTAL:0003818	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_tail_volume	hippocampal tail volume		measurement			2	MESH:D009461		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003818	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_tail_volume	hippocampal tail volume		measurement			2	EFO:0009398	hippocampal tail volume	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
PORTAL:0003819	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_volume	hippocampal volume		measurement			2	MESH:D009461		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003819	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampal_volume	hippocampal volume		measurement			2	EFO:0005035	hippocampal volume	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
PORTAL:0003820	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampus_molecular_layer_volume	hippocampus molecular layer volume		measurement			2	MESH:D009461		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003820	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_hippocampus_molecular_layer_volume	hippocampus molecular layer volume		measurement			2	EFO:0009397		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003821	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_infant_grey_matter_volume_measurement	infant grey matter volume measurement		measurement			2	MESH:D009461		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003821	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_infant_grey_matter_volume_measurement	infant grey matter volume measurement		measurement			2	EFO:0008368		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003822	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_inferior_parietal_cortex_volume_measurement	inferior parietal cortex volume measurement		measurement			1	EFO:0010307		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003823	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_insular_cortex_volume_measurement	insular cortex volume measurement		measurement			1	EFO:0010309		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003824	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_intracranial_volume_measurement	intracranial volume measurement		measurement			2	MESH:D019586		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003824	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_intracranial_volume_measurement	intracranial volume measurement		measurement			2	EFO:0004886		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003825	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_isthmus_cingulate_cortex_volume_measurement	isthmus cingulate cortex volume measurement		measurement			1	EFO:0010310		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003826	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lateonset_Alzheimers_disease	late-onset Alzheimers disease		disease			2	MESH:D000544		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003826	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lateonset_Alzheimers_disease	late-onset Alzheimers disease		disease			2	EFO:1001870		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003827	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lateral_occipital_cortex_volume_measurement	lateral occipital cortex volume measurement		measurement			1	EFO:0010311		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003828	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lateral_orbital_frontal_cortex_volume_measurement	lateral orbital frontal cortex volume measurement		measurement			1	EFO:0010312		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003829	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lateral_ventricle_volume_change_measurement	lateral ventricle volume change measurement		measurement			1	EFO:0021502		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003830	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lateral_ventricle_volume_measurement	lateral ventricle volume measurement		measurement			3	MESH:D009461		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003830	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lateral_ventricle_volume_measurement	lateral ventricle volume measurement		measurement			3	MESH:D020547		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003830	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lateral_ventricle_volume_measurement	lateral ventricle volume measurement		measurement			3	EFO:0008487		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003831	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lentiform_nucleus_measurement	lentiform nucleus measurement		measurement			1	EFO:0004913		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003832	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_contactin3_in_blood_serum	level of contactin-3 in blood serum		measurement			2	OBA:2041073		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003832	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_contactin3_in_blood_serum	level of contactin-3 in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003833	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_draxin_in_blood_serum	level of draxin in blood serum		measurement			2	OBA:2044466		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003833	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_draxin_in_blood_serum	level of draxin in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003834	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_gammaaminobutyric_acid_receptorassociated_protein_in_blood_serum	level of gamma-aminobutyric acid receptor-associated protein in blood serum		measurement			2	OBA:2041647		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003834	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_gammaaminobutyric_acid_receptorassociated_protein_in_blood_serum	level of gamma-aminobutyric acid receptor-associated protein in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003835	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_myelinoligodendrocyte_glycoprotein_in_blood_serum	level of myelin-oligodendrocyte glycoprotein in blood serum		measurement			2	OBA:2042400		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003835	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_myelinoligodendrocyte_glycoprotein_in_blood_serum	level of myelin-oligodendrocyte glycoprotein in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003836	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neural_cell_adhesion_molecule_1_in_blood_serum	level of neural cell adhesion molecule 1 in blood serum		measurement			2	OBA:2040231		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003836	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neural_cell_adhesion_molecule_1_in_blood_serum	level of neural cell adhesion molecule 1 in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003837	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neural_proliferation_differentiation_and_control_protein_1_in_blood_serum	level of neural proliferation differentiation and control protein 1 in blood serum		measurement			2	OBA:2042612		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003837	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neural_proliferation_differentiation_and_control_protein_1_in_blood_serum	level of neural proliferation differentiation and control protein 1 in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003838	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neurocan_core_protein_in_blood_serum	level of neurocan core protein in blood serum		measurement			2	OBA:2042522		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003838	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neurocan_core_protein_in_blood_serum	level of neurocan core protein in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003839	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neurofascin_in_blood_serum	level of neurofascin in blood serum		measurement			2	OBA:2042568		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003839	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neurofascin_in_blood_serum	level of neurofascin in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003840	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neuronal_pentraxin1_in_blood_serum	level of neuronal pentraxin-1 in blood serum		measurement			2	OBA:2042622		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003840	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neuronal_pentraxin1_in_blood_serum	level of neuronal pentraxin-1 in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003841	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neuronal_pentraxin2_in_blood_serum	level of neuronal pentraxin-2 in blood serum		measurement			2	OBA:2042623		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003841	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neuronal_pentraxin2_in_blood_serum	level of neuronal pentraxin-2 in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003842	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neuronal_pentraxin_receptor_in_blood_serum	level of neuronal pentraxin receptor in blood serum		measurement			2	OBA:2042624		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003842	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neuronal_pentraxin_receptor_in_blood_serum	level of neuronal pentraxin receptor in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003843	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neuropilin2_in_blood_serum	level of neuropilin-2 in blood serum		measurement			2	OBA:2042642		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003843	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_neuropilin2_in_blood_serum	level of neuropilin-2 in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003844	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_oligodendrocytemyelin_glycoprotein_in_blood_serum	level of oligodendrocyte-myelin glycoprotein in blood serum		measurement			2	OBA:2042706		OBA	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003844	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_level_of_oligodendrocytemyelin_glycoprotein_in_blood_serum	level of oligodendrocyte-myelin glycoprotein in blood serum		measurement			2	EFO:0004747	protein measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003845	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_lingual_gyrus_volume_measurement	lingual gyrus volume measurement		measurement			1	EFO:0010314		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003846	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_mean_fractional_anisotropy_measurement	mean fractional anisotropy measurement		measurement			1	EFO:0008399		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003847	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_medial_orbital_frontal_cortex_volume_measurement	medial orbital frontal cortex volume measurement		measurement			1	EFO:0010315		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003848	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_microglial_activation_measurement	microglial activation measurement		measurement			1	EFO:0010940		EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003849	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_migraine_disorder	migraine disorder		disease			4	MESH:D008881		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003849	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_migraine_disorder	migraine disorder		disease			4	MONDO:0005277	migraine disorder	MONDO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003849	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_migraine_disorder	migraine disorder		disease			4	EFO:0003929	neurological measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003849	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_migraine_disorder	migraine disorder		disease			4	ICD10CM:G43	Migraine	ICD10CM	oboInOwl:hasDbXref	0.8	cross_reference	MONDO SSSOM via MONDO:0005277
PORTAL:0003850	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_migraine_without_aura_susceptibility_to_4	migraine without aura, susceptibility to, 4		phenotype			3	MESH:D008881		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003850	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_migraine_without_aura_susceptibility_to_4	migraine without aura, susceptibility to, 4		phenotype			3	MONDO:0011847	migraine without aura, susceptibility to, 4	MONDO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv (MAPPED_TRAIT match)
PORTAL:0003850	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_migraine_without_aura_susceptibility_to_4	migraine without aura, susceptibility to, 4		phenotype			3	EFO:0003929	neurological measurement	EFO	skos:broadMatch	0.7	manual_curation	broad EFO parent assignment by display_group
PORTAL:0003851	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_motion_sickness	motion sickness		phenotype			2	MESH:D009041		MESH	skos:exactMatch	0.85	inherited	portal_to_mesh_curated_collected.tsv
PORTAL:0003851	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_motion_sickness	motion sickness		phenotype			2	EFO:0006928	motion sickness	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
PORTAL:0003852	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_multiple_system_atrophy	multiple system atrophy		phenotype			6	EFO:1001050	multiple system atrophy	EFO	skos:exactMatch	0.9	gwas_catalog	gcat_v1.0.3.1.tsv
PORTAL:0003852	gcat_trait	NEUROLOGICAL	neurological	gcat_trait_multiple_system_atrophy	multiple system atrophy		phenotype			6	DOID:4752		DOID	skos:exactMatch	0.8	cross_reference	xref via EFO:1001050
